1528981020,6478.990234,6479.000000,6479.000000,6479.000000,1.332800
1528981080,6479.000000,6479.120117,6479.000000,6479.120117,2.712201
1528981140,6479.120117,6479.149902,6479.120117,6479.140137,3.039405
1528981200,6479.140137,6479.149902,6479.149902,6479.140137,0.943527
1528981260,6475.750000,6479.149902,6479.140137,6475.750000,14.853345
1528981320,6459.189941,6475.740234,6475.740234,6459.189941,4.820077
1528981380,6440.339844,6457.000000,6457.000000,6450.020020,42.167400
1528981440,6402.810059,6450.020020,6450.020020,6415.310059,143.098022
1528981500,6412.279785,6429.350098,6415.520020,6426.100098,82.489723
1528981560,6425.000000,6426.109863,6426.100098,6425.009766,7.362039
1528981620,6426.000000,6434.779785,6426.000000,6434.779785,2.464362
1528981680,6432.790039,6437.500000,6435.629883,6432.790039,6.890602
1528981740,6432.790039,6440.220215,6432.799805,6439.370117,2.719199
1528981800,6439.370117,6439.370117,6439.370117,6439.370117,3.040207
1528981860,6439.359863,6439.370117,6439.359863,6439.359863,1.231704
1528981920,6439.109863,6439.370117,6439.359863,6439.120117,14.920209
1528981980,6439.109863,6439.120117,6439.109863,6439.120117,2.388300
1528982040,6436.740234,6439.120117,6439.109863,6436.740234,8.316040
1528982100,6434.990234,6435.000000,6435.000000,6434.990234,1.077849
1528982160,6434.990234,6435.000000,6435.000000,6434.990234,0.379478
1528982220,6431.000000,6435.000000,6435.000000,6431.009766,11.706386
1528982280,6419.759766,6431.009766,6431.009766,6419.770020,6.869825
1528982340,6418.839844,6419.770020,6419.770020,6418.839844,15.237093
1528982400,6410.350098,6419.000000,6418.990234,6414.970215,65.791847
1528982460,6375.000000,6414.959961,6414.959961,6375.009766,131.345520
1528982520,6363.120117,6379.750000,6373.330078,6378.939941,46.737206
1528982580,6372.899902,6379.000000,6378.950195,6379.000000,11.648528
1528982640,6367.470215,6379.000000,6379.000000,6372.120117,10.731906
1528982700,6373.419922,6389.000000,6373.419922,6389.000000,29.997353
1528982760,6382.000000,6389.000000,6388.990234,6382.080078,14.176742
1528982820,6382.080078,6382.100098,6382.080078,6382.089844,3.286866
1528982880,6376.089844,6382.819824,6382.089844,6382.819824,42.144894
1528982940,6382.870117,6389.830078,6382.870117,6389.790039,9.930570
1528983000,6383.169922,6389.830078,6389.830078,6386.100098,2.968082
1528983060,6386.089844,6401.870117,6386.100098,6401.870117,15.463819
1528983120,6401.870117,6409.000000,6401.870117,6408.990234,6.914854
1528983180,6392.990234,6414.990234,6409.000000,6400.919922,13.524005
1528983240,6400.919922,6403.069824,6400.919922,6403.069824,0.512369
1528983300,6391.430176,6403.069824,6403.060059,6398.290039,10.152030
1528983360,6391.430176,6398.279785,6398.279785,6395.500000,8.703704
1528983420,6394.899902,6398.279785,6394.899902,6395.000000,1.818554
1528983480,6395.009766,6395.540039,6395.009766,6395.540039,4.236065
1528983540,6395.529785,6399.959961,6395.540039,6399.959961,2.520513
1528983600,6399.959961,6399.970215,6399.959961,6399.970215,9.674340
1528983660,6399.970215,6399.990234,6399.970215,6399.979980,2.844093
1528983720,6392.419922,6399.979980,6399.979980,6395.000000,9.457804
1528983780,6389.500000,6395.000000,6395.000000,6391.229980,1.315013
1528983840,6388.580078,6391.240234,6391.229980,6388.589844,3.115478
1528983900,6383.609863,6388.589844,6388.580078,6388.589844,2.914662
1528983960,6385.740234,6388.589844,6388.589844,6385.750000,9.149058
1528984020,6383.919922,6385.740234,6385.740234,6385.000000,6.815891
1528984080,6385.000000,6390.000000,6385.000000,6390.000000,6.684298
1528984140,6389.990234,6390.000000,6389.990234,6390.000000,0.964545
1528984200,6389.990234,6392.500000,6389.990234,6392.490234,6.366810
1528984260,6392.490234,6392.500000,6392.490234,6392.500000,0.921700
1528984320,6392.490234,6392.500000,6392.500000,6392.500000,0.972068
1528984380,6390.000000,6392.490234,6392.490234,6390.009766,4.478500
1528984440,6390.000000,6390.009766,6390.009766,6390.000000,1.095869
1528984500,6386.819824,6390.009766,6390.000000,6386.819824,6.004954
1528984560,6385.000000,6385.009766,6385.009766,6385.009766,2.815642
1528984620,6356.620117,6385.000000,6385.000000,6359.830078,28.461098
1528984680,6359.839844,6381.129883,6359.839844,6367.109863,35.914001
1528984740,6365.500000,6375.529785,6365.500000,6375.529785,3.085375
1528984800,6375.540039,6384.899902,6375.540039,6384.899902,2.649161
1528984860,6384.990234,6385.000000,6385.000000,6384.990234,2.414042
1528984920,6378.250000,6385.000000,6384.990234,6378.250000,2.420509
1528984980,6373.609863,6378.250000,6378.240234,6375.830078,2.509630
1528985040,6375.819824,6380.000000,6375.819824,6380.000000,5.100477
1528985100,6379.990234,6384.990234,6380.000000,6384.990234,2.816650
1528985160,6384.979980,6390.000000,6384.990234,6390.000000,4.372093
1528985220,6385.600098,6390.000000,6389.990234,6385.600098,10.076607
1528985280,6384.990234,6385.000000,6385.000000,6385.000000,1.339983
1528985340,6385.000000,6391.560059,6385.000000,6391.560059,1.973234
1528985400,6391.549805,6391.879883,6391.560059,6391.879883,6.424082
1528985460,6391.870117,6394.990234,6391.879883,6394.279785,4.720898
1528985520,6387.790039,6394.310059,6394.310059,6387.790039,7.991067
1528985580,6387.779785,6389.020020,6387.779785,6389.009766,2.098032
1528985640,6389.009766,6389.020020,6389.020020,6389.009766,1.316348
1528985700,6389.009766,6390.000000,6389.009766,6390.000000,1.877153
1528985760,6389.990234,6398.000000,6390.000000,6398.000000,19.095327
1528985820,6394.200195,6397.990234,6397.990234,6395.000000,51.192890
1528985880,6394.990234,6395.000000,6395.000000,6395.000000,5.189810
1528985940,6395.000000,6402.879883,6395.000000,6402.879883,5.407892
1528986000,6398.000000,6402.879883,6402.879883,6398.000000,18.790434
1528986060,6396.370117,6398.000000,6397.990234,6396.370117,1.761951
1528986120,6390.009766,6400.750000,6396.379883,6390.009766,2.455722
1528986180,6390.000000,6390.009766,6390.009766,6390.000000,1.307248
1528986240,6390.000000,6391.720215,6390.009766,6390.000000,3.662774
1528986300,6390.000000,6390.009766,6390.009766,6390.000000,8.736603
1528986360,6390.319824,6390.330078,6390.319824,6390.330078,1.234708
1528986420,6390.319824,6390.330078,6390.330078,6390.319824,1.757869
1528986480,6390.319824,6393.250000,6390.330078,6393.250000,4.127834
1528986540,6386.000000,6394.689941,6394.689941,6386.000000,26.785822
1528986600,6386.000000,6389.620117,6386.009766,6389.620117,1.854500
1528986660,6389.609863,6394.419922,6389.609863,6394.419922,1.205197
1528986720,6391.060059,6394.430176,6394.419922,6394.430176,4.262773
1528986780,6394.419922,6397.410156,6394.430176,6397.399902,4.305322
1528986840,6397.410156,6400.000000,6397.410156,6400.000000,0.891291
1528986900,6400.000000,6409.000000,6400.000000,6409.000000,14.601283
1528986960,6410.640137,6436.120117,6410.640137,6417.359863,30.935165
1528987020,6413.790039,6420.000000,6417.359863,6417.979980,6.711648
1528987080,6417.970215,6420.000000,6417.970215,6420.000000,3.776081
1528987140,6419.990234,6425.000000,6419.990234,6425.000000,0.841728
1528987200,6424.000000,6425.000000,6425.000000,6424.009766,3.109327
1528987260,6424.000000,6424.009766,6424.009766,6424.009766,2.577915
1528987320,6424.000000,6424.009766,6424.009766,6424.009766,3.806907
1528987380,6413.000000,6424.009766,6424.009766,6413.060059,7.448990
1528987440,6413.060059,6419.410156,6413.060059,6417.720215,4.555515
1528987500,6417.709961,6417.720215,6417.720215,6417.720215,1.126499
1528987560,6417.709961,6417.720215,6417.709961,6417.720215,1.839536
1528987620,6417.709961,6417.720215,6417.709961,6417.720215,3.138190
1528987680,6417.709961,6417.720215,6417.709961,6417.720215,0.671165
1528987740,6417.709961,6417.720215,6417.720215,6417.720215,2.120687
1528987800,6417.709961,6417.720215,6417.720215,6417.709961,1.923285
1528987860,6417.330078,6417.720215,6417.720215,6417.330078,8.271138
1528987920,6415.000000,6417.319824,6417.319824,6415.000000,0.306500
1528987980,6408.879883,6415.009766,6415.009766,6408.879883,6.910112
1528988040,6408.879883,6409.589844,6408.879883,6409.589844,5.662630
1528988100,6409.580078,6410.000000,6409.589844,6410.000000,0.925955
1528988160,6409.990234,6414.959961,6409.990234,6414.959961,1.193400
1528988220,6414.950195,6414.990234,6414.950195,6414.990234,0.795617
1528988280,6414.979980,6414.990234,6414.990234,6414.990234,2.551870
